feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.36853586778286607,0.16693386773547095,0.8525197628458498,0.2791974388312934
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3694646531097262,0.16741867858779103,0.8511434217955957,0.2798009211457475
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.37034578650617733,0.16793233056491147,0.8498729531338227,0.28044882059404097
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.37122978375526217,0.1683888277862232,0.8482848673066065,0.2809981120274954
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.37218305852169986,0.16890346463231828,0.846979107848673,0.28164220877902235
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.37304607750490537,0.1694523395410003,0.8458145115753811,0.28234005206922147
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.37401349933632877,0.17000163374318977,0.8446146245059288,0.2830348220462756
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.37484349803952965,0.1704977698483497,0.8431324110671937,0.2836383495289711
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3757688152006645,0.1710032910067326,0.8416854884246189,0.2842551264250001
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3767505865837326,0.1714355693868142,0.8398503670242801,0.28474681726811524
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3776381128888623,0.1719166184134337,0.8382269904009034,0.28531616375168173
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3785371343509105,0.17241554852550817,0.8366741953698476,0.285912410079534
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3794111264120036,0.1729824920351913,0.8354390175042349,0.28661888272755887
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.38032544942793733,0.1735194349403075,0.8340273856578204,0.28727193163723
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3812405857613438,0.17404071032808777,0.8325098814229249,0.28789533741357953
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3820962350888226,0.17458058107036156,0.8310629587803501,0.28854648491346296
